Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('de', 'tumor')|2|1|966|213|0.001034126163391934|0.004672897196261682|0.005707023359653616|7.657472715073739|-1.7713883157520312|-0.010109354497014318|
fuerzas|1|1|20|213|0.047619047619047616|0.004672897196261682|0.0522919448153093|13.18252737177182|-0.21410449083712166|-0.011195940219564661|
('etambutol', 'de', 'tuberculósis')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('medidas', 'higienico-profilácticas', 'para')|3|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('(', 'tercer', 'congreso')|3|3|22|211|0.12|0.014018691588785047|0.13401869158878504|12.930988604775855|-0.2850028398167058|-0.038195707691323|
('atención', 'médico')|2|1|304|213|0.003278688524590164|0.004672897196261682|0.007951585720851846|9.322179362100332|-1.3021765349237586|-0.010354368341128094|
durán|1|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('lo', 'escuelo', 'medico')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('espectro', 'seroproteico')|2|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('homenaja', 'de')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('sumariar', ',')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('1939', 'a')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
afecciones|1|1|150|213|0.006622516556291391|0.004672897196261682|0.011295413752553073|10.336440055225502|-1.0162984993579063|-0.011479512046346344|
('en', '1591', '.')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('según', 'lo')|2|1|509|213|0.00196078431372549|0.004672897196261682|0.006633681509987172|8.580491357691722|-1.5112276310968447|-0.010025002793788854|
('de', 'méxico')|2|2|2089|212|0.0009564801530368245|0.009345794392523364|0.010302274545560187|6.544867447961001|-2.0849856091089936|-0.02148009416858289|
('afganistán', ')', '.')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('abastos', 'de', 'farmacia')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
(',', 'domingo', 'russi')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('fijo', 'o')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
carabobo|1|2|36|212|0.05263157894736842|0.009345794392523364|0.061977373339891784|12.326917281106995|-0.45526549962659957|-0.028216159839130124|
orar|1|1|85|213|0.011627906976744186|0.004672897196261682|0.01630080417300587|11.148580039848483|-0.7873899110805465|-0.012835088748324492|
('médicos', 'y')|2|2|29|212|0.06451612903225806|0.009345794392523364|0.07386192342478143|12.620648484163706|-0.37247485232712474|-0.027511709020242858|
('nueve', 'año')|2|1|48|213|0.02040816326530612|0.004672897196261682|0.025081060461567804|11.960134950435371|-0.5586462309153044|-0.01401143989421372|
('en', 'el', 'siglo')|3|1|246|213|0.004048582995951417|0.004672897196261682|0.0087214801922131|9.626477562965903|-1.2164074890765517|-0.01060887382164082|
mantenimiento|1|1|342|213|0.0029154518950437317|0.004672897196261682|0.007588349091305414|9.152780028377768|-1.3499231833732361|-0.010243688361882409|
('informar', 'de')|2|1|225|213|0.004424778761061947|0.004672897196261682|0.00909767595732363|9.754665832135393|-1.1802765310091095|-0.010737773419154913|
('el', 'nacimiento', 'del')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
cataluña|1|1|1266|213|0.0007892659826361484|0.004672897196261682|0.0054621631788978305|7.267643985409771|-1.881264871354402|-0.010275775710065979|
('un', 'nuevo', 'enfocar')|3|1|27|213|0.03571428571428571|0.004672897196261682|0.040387182910547395|12.767489872492977|-0.33108635337426834|-0.013371645112912707|
('del', 'río')|2|1|62|213|0.015873015873015872|0.004672897196261682|0.020545913069277555|11.597564871050663|-0.6608397032168718|-0.013577555095021027|
(',', 'de')|2|1|783|213|0.0012755102040816326|0.004672897196261682|0.005948407400343314|7.960134950435372|-1.6860803807490967|-0.0100294930144216|
('de', 'federico')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('sanatorio', 'militar')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('el', 'tratamiento', 'de')|3|1|6866|213|0.000145623998835008|0.004672897196261682|0.00481852119509669|4.829380546273737|-2.5685102382476908|-0.012376421022819346|
('importancia', 'en')|2|2|269|212|0.007380073800738007|0.009345794392523364|0.01672586819326137|9.492695753196708|-1.2541150343166414|-0.020976162763167605|
desarrollo|1|1|888|213|0.0011248593925759281|0.004672897196261682|0.00579775658883761|7.7788051857208105|-1.7371897230292275|-0.010071803162753686|
('escalón', 'cuerpo', 'de')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('escuelo', 'medico', 'militar')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('88', 'aniversario', 'de')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
alimento|1|1|717|213|0.001392757660167131|0.004672897196261682|0.006065654856428813|8.08700476072753|-1.6503210415725185|-0.010010277840481002|
('el', 'trasladar')|2|1|10|213|0.09090909090909091|0.004672897196261682|0.0955819881053526|14.115413175913282|0.04883733753393901|0.004667969815266048|
('lo', 'independencia')|2|1|26|213|0.037037037037037035|0.004672897196261682|0.04170993423329872|12.819957292387112|-0.316297963138689|-0.01319276724064106|
('lo', 'herir')|2|1|141|213|0.007042253521126761|0.004672897196261682|0.011715150717388443|10.425097675045897|-0.9913095923007826|-0.011613341281396558|
("''", ',')|2|1|213|213|0.004672897196261682|0.004672897196261682|0.009345794392523364|9.833377808149434|-1.1580908885693273|-0.010823279332423618|
veracruz|1|1|135|213|0.007352941176470588|0.004672897196261682|0.01202583837273227|10.487381953300241|-0.9737542367253581|-0.011710211065622433|
('veracruz', '.')|2|1|57|213|0.017241379310344827|0.004672897196261682|0.02191427650660651|11.716863799423008|-0.6272142817454824|-0.013744947199063101|
enfermedad|1|4|25077|210|0.00015948327419161915|0.018691588785046728|0.018851072059238347|2.96053754428224|-3.0952595935284695|-0.05834896163965397|
('méxico', 'y', 'lo')|3|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('periodismo', 'médicomilitar', 'en')|3|2|0|212|1.0|0.009345794392523364|1.0093457943925233|16.57484479455058|0.7420491365421111|0.7489841752013832|
('y', 'prevención', 'de')|3|1|214|213|0.004651162790697674|0.004672897196261682|0.009324059986959357|9.82665194496112|-1.1599866305307314|-0.0108157849271394|
('sandiad', 'military', 'y')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
...|1|1|241|213|0.004132231404958678|0.004672897196261682|0.00880512860122036|9.655981557275986|-1.2080915363911293|-0.010637401339969781|
('conquista', 'de', 'méxico')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('de', 'sanidad', 'en')|3|7|8|207|0.4666666666666667|0.03271028037383177|0.49937694704049845|13.667954198942061|-0.07728279528782286|-0.0385932463695888|
conquista|1|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('hospital', 'militar', 'de')|3|4|11|210|0.26666666666666666|0.018691588785046728|0.2853582554517134|13.667954198942061|-0.07728279528782286|-0.02205328363976503|
('su', 'fellecimiento')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
immunidad|1|1|10|213|0.09090909090909091|0.004672897196261682|0.0955819881053526|14.115413175913282|0.04883733753393901|0.004667969815266048|
servicios|1|1|254|213|0.00392156862745098|0.004672897196261682|0.008594465823712663|9.580491357691722|-1.2293690936383963|-0.010565770660003809|
('aplicaciones', 'en')|2|1|20|213|0.047619047619047616|0.004672897196261682|0.0522919448153093|13.18252737177182|-0.21410449083712166|-0.011195940219564661|
('especial', ':', 'médico')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
(';', 'plan', 'y')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('médico', 'del', 'ejército')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('pedro', 'morán', ',')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('miers-cox', '.')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('lo', 'estancia')|2|1|140|213|0.0070921985815602835|0.004672897196261682|0.011765095777821966|10.435293442151787|-0.9884358282960496|-0.01162904219013381|
('central', 'militar', '.')|3|5|50|209|0.09090909090909091|0.02336448598130841|0.11427357689039933|11.79348508102592|-0.6056179193746936|-0.0692061258758677|
('sudoral', 'en')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('población', '.')|2|1|89|213|0.011111111111111112|0.004672897196261682|0.015784008307372793|11.082991698220905|-0.8058765451260206|-0.012719962082985994|
('xix', '.')|2|5|142|209|0.034013605442176874|0.02336448598130841|0.05737809142348528|10.375172449714215|-1.005381443295054|-0.057686868368859195|
('la', 'asistencia')|2|1|83|213|0.011904761904761904|0.004672897196261682|0.016577659101023587|11.18252737177182|-0.777821565754018|-0.012894460758494512|
('por', 'enfermedad', ',')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
actividad|1|2|3053|212|0.0006546644844517185|0.009345794392523364|0.010000458876975083|5.997888129844489|-2.239156399733333|-0.022392591494648777|
escalón|1|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('y', 'comandante')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('españolo', 'presentar')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('historia', 'de', 'su')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('de', 'aérica', '.')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('crítico', ':', 'análisis')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('medicinar', 'interno', 'en')|3|1|48|213|0.02040816326530612|0.004672897196261682|0.025081060461567804|11.960134950435371|-0.5586462309153044|-0.01401143989421372|
('en', 'asistencia')|2|1|54|213|0.01818181818181818|0.004672897196261682|0.022854715378079864|11.79348508102592|-0.6056179193746936|-0.01384122517517354|
('al', 'desierto')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
ochocentista|1|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('uno', 'médico', 'militar')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('con', 'b.c.g', '.')|3|1|80|213|0.012345679012345678|0.004672897196261682|0.01701857620860736|11.234994791665954|-0.7630331755184391|-0.012985738247256231|
('de', 'portugal', 'en')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
(':', 'dr.')|2|1|10|213|0.09090909090909091|0.004672897196261682|0.0955819881053526|14.115413175913282|0.04883733753393901|0.004667969815266048|
(|1|31|29154|183|0.0010621894808977214|0.14485981308411214|0.14592200256500987|2.7419053467809786|-3.1568829449575015|-0.4606586811915244|
('control', 'de')|2|1|2554|213|0.0003913894324853229|0.004672897196261682|0.005064286628747004|6.255737218725597|-2.1664794326563106|-0.01097167282225675|
('portugal', 'en', '1580')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('espana', '.')|2|1|56|213|0.017543859649122806|0.004672897196261682|0.02221675684538449|11.74195478038584|-0.620142174547901|-0.013777547901498701|
('giménez', 'miranda', '.')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('los', 'soldar')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('siglo', 'xvi')|2|1|41|213|0.023809523809523808|0.004672897196261682|0.02848242100578549|12.18252737177182|-0.49596302829556976|-0.01412622777521872|
noviembre|1|4|250|210|0.015748031496062992|0.018691588785046728|0.03443962028110972|9.586160107778415|-1.2277713080297437|-0.04228397764058577|
('argentino', '.')|2|2|209|212|0.009478672985781991|0.009345794392523364|0.018824467378305357|9.853745605843395|-1.152350050900058|-0.02169237594155666|
('atormentar', 'vida', 'del')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('efecto', 'demograficos', 'de')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('tenerife', '(', '1764-1771')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
inglés|1|1|44|213|0.022222222222222223|0.004672897196261682|0.026895119418483906|12.082991698220905|-0.5240180076675724|-0.014093526893655376|
('epidemiología', 'y', 'profiloxis')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('lo', 'iia', '.')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
premiar|1|1|20|213|0.047619047619047616|0.004672897196261682|0.0522919448153093|13.18252737177182|-0.21410449083712166|-0.011195940219564661|
('la', 'clasificación')|2|1|12|213|0.07692307692307693|0.004672897196261682|0.08159597411933861|13.874405076409488|-0.019092852907840623|-0.0015578999317325023|
('(', 'tab-di-te')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('navarro', 'durante')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('seudoartrosis', 'del', 'escafoides')|3|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
laueano|1|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('militar', 'y', 'dominio')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('curación', 'y')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('(', 'los', "'ordenanzas")|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
morán|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
miers-cox|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('francesa', 'y')|2|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('de', 'cirugía')|2|2|1338|212|0.0014925373134328358|0.009345794392523364|0.0108383317059562|7.186827509205446|-1.9040436851398985|-0.020636657042177445|
('``', 'cirujano')|2|2|5|212|0.2857142857142857|0.009345794392523364|0.29506008010680906|14.767489872492977|0.23263072154262796|0.0686400393336726|
(',', 'material', 'de')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('joven', 'de', 'antes')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('la', 'escuela', 'médico')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('alejandro', 'el')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('socio', 'médico', 'de')|3|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('la', 'escuela')|2|2|27|212|0.06896551724137931|0.009345794392523364|0.07831131163390267|12.716863799423008|-0.3453557442870343|-0.027045261315420347|
odontologo|1|1|22|213|0.043478260869565216|0.004672897196261682|0.0481511580658269|13.051282838493567|-0.251096883036347|-0.012090605704919592|
('enfermedad', 'y')|2|1|168|213|0.005917159763313609|0.004672897196261682|0.010590056959575291|10.173965358268395|-1.062093379816241|-0.011247629388641827|
destacar|1|1|15|213|0.0625|0.004672897196261682|0.06717289719626168|13.57484479455058|-0.10352647583323274|-0.006954173318237012|
('tratamiento', 'y', 'resultar')|3|1|57|213|0.017241379310344827|0.004672897196261682|0.02191427650660651|11.716863799423008|-0.6272142817454824|-0.013744947199063101|
('27', 'al', '30')|3|4|33|210|0.10810810810810811|0.018691588785046728|0.12679969689315485|12.365391428921631|-0.4444212325936061|-0.05635247758575152|
('publicación', 'de', '``')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
hartford|1|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
electroencefalografäa|1|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
4.009|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('militar', 'dr.', 'carlo')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('en', 'lo', 'guerra')|3|1|22|213|0.043478260869565216|0.004672897196261682|0.0481511580658269|13.051282838493567|-0.251096883036347|-0.012090605704919592|
del|1|46|108160|168|0.00042511505831469606|0.21495327102803738|0.21537838608635207|0.8514238215936847|-3.6897313027390086|-0.794688373076221|
('préambulo', '.')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('rancagua', '.')|2|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('immunidad', 'antitetánica', 'del')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('militar', 'central', 'gomez')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
(':', 'historia')|2|2|50|212|0.038461538461538464|0.009345794392523364|0.04780733285406183|11.874405076409488|-0.5828099278247368|-0.027862588210168945|
patrio|1|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('ejército', 'español')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
larrey|1|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
sugerencia|1|1|28|213|0.034482758620689655|0.004672897196261682|0.03915565581695134|12.716863799423008|-0.3453557442870343|-0.013522630657710174|
('el', 'soldar', '.')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('campaña', '...', "''")|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('ontaneda', '(')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('mayor', 'dr.', 'cosme')|3|2|2|212|0.5|0.009345794392523364|0.5093457943925234|15.57484479455058|0.4601905990836635|0.2343961462622398|
('y', 'vacunación', 'con')|3|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('campaña', 'del')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('general', 'y')|2|1|329|213|0.0030303030303030303|0.004672897196261682|0.007703200226564712|9.208522580304765|-1.3342116692128914|-0.010277699632566027|
('y', 'del', 'ejército')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('perú', ';')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('julio', 'lafargue')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('emergencia', ':', 'revisión')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('inventar', 'del')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('medico', 'ramón', 'y')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('nuevo', 'españa', 'del')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('transfusiones', 'en')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('v', '.')|2|1|193|213|0.005154639175257732|0.004672897196261682|0.009827536371519414|9.974931952363452|-1.1181926445099821|-0.010989078884287327|
('sobrar', 'el', 'servicio')|3|1|13|213|0.07142857142857142|0.004672897196261682|0.07610146862483311|13.767489872492977|-0.049227815915820185|-0.0037463090883868497|
infección|1|1|13037|213|7.669888019634913e-05|0.004672897196261682|0.004749596076458031|3.904409834648141|-2.8292211302183805|-0.013437657579517375|
('guerra', 'civil')|2|1|18|213|0.05263157894736842|0.004672897196261682|0.0573044761436301|13.326917281106995|-0.1734069621681514|-0.0099369951267042|
('sodeistvovat', "'")|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('de', 'sanidad', 'durante')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('la', 'sanidad', 'militar')|3|2|1|212|0.6666666666666666|0.009345794392523364|0.67601246105919|15.989882293829424|0.5771724616208102|0.39017577623587474|
('de', 'fuego')|2|1|58|213|0.01694915254237288|0.004672897196261682|0.021622049738634564|11.69220174518874|-0.6341654922826742|-0.013711957816661655|
ontaneda|1|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('lo', 'plota', 'durante')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('20', 'año')|2|1|315|213|0.0031645569620253164|0.004672897196261682|0.007837454158286999|9.271064046373477|-1.316583823056257|-0.010318665358745656|
('uno', 'zona')|2|1|419|213|0.002380952380952381|0.004672897196261682|0.007053849577214063|8.860599276884457|-1.432276822662651|-0.010103065259992442|
('durante', 'el', 'siglo')|3|1|28|213|0.034482758620689655|0.004672897196261682|0.03915565581695134|12.716863799423008|-0.3453557442870343|-0.013522630657710174|
('infancia', 'y', 'adolescencia')|3|1|117|213|0.00847457627118644|0.004672897196261682|0.013147473467448122|10.69220174518874|-0.9160240297411223|-0.012043401626566315|
('zona', 'de', 'combatir')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('nervio', 'periférico')|2|1|100|213|0.009900990099009901|0.004672897196261682|0.014573887295271582|10.916633311798785|-0.8527660766169066|-0.012428116689845729|
('guerra', 'del')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('premiar', '``')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('del', 'siglo', 'xvi')|3|1|15|213|0.0625|0.004672897196261682|0.06717289719626168|13.57484479455058|-0.10352647583323274|-0.006954173318237012|
('apreciacion', ';')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('comer', 'centrar')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
cuerpo|1|2|694|212|0.0028735632183908046|0.009345794392523364|0.012219357610914168|8.131901298701852|-1.6376665690421284|-0.020011233454564625|
('trueta', '.')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('escuelo', 'médico')|2|5|4|209|0.5555555555555556|0.02336448598130841|0.5789200415368639|14.404919793108268|0.1304372492410606|0.07551273774858908|
('sanidad', 'militar', 'desde')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('von', 'esmarch')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
realizar|1|3|1101|211|0.002717391304347826|0.014018691588785047|0.016736082893132873|7.466320337772411|-1.825266245249889|-0.030547807182539535|
alejar|1|1|328|213|0.00303951367781155|0.004672897196261682|0.007712410874073232|9.21290102081534|-1.332977568374232|-0.010280470693225121|
('autónoma', 'de')|2|1|182|213|0.00546448087431694|0.004672897196261682|0.010137378070578622|10.059144956266538|-1.0944564903948757|-0.011094919224931455|
('armar', 'de', 'fuego')|3|1|53|213|0.018518518518518517|0.004672897196261682|0.0231914157147802|11.819957292387112|-0.5981565005971371|-0.013872096067846378|
('perdio', 'cuba', ':')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('problema', 'de', 'lo')|3|2|375|212|0.005305039787798408|0.009345794392523364|0.014650834180321773|9.016424081281915|-1.3883562711954347|-0.02034057751249416|
('ejército', 'español', 'durante')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('medicina', 'militar')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('el', 'ejercito')|2|3|2|211|0.6|0.014018691588785047|0.614018691588785|15.252916699663219|0.3694524170919272|0.2268506897470992|
